--------- beginning of crash
06-11 21:56:53.687 F/linker  (29981): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 22:00:22.597 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 12288
06-11 22:00:22.597 I/amlAudioMixer(  348): [mixer_write_inport:260] input port:PCM_SYSTEM is active now
06-11 22:00:22.597 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 10752
06-11 22:00:22.597 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 9216
06-11 22:00:22.597 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 7680
06-11 22:00:22.597 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 6144
06-11 22:00:22.597 I/system_server(  633): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:22.598 I/system_server(  633): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:22.605 I/amlAudioMixer(  348): [mixer_inports_read:704] input port:PCM_SYSTEM first start, portId:0, avail:6144
06-11 22:00:22.610 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 4608
06-11 22:00:22.615 D/InputDispatcher(  633): injectInputEvent - Finished with result 0. injectorPid=31407, injectorUid=0
06-11 22:00:22.618 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 3072
06-11 22:00:22.626 I/sub_mixing_factory(  348): [mixer_aux_buffer_write_sm:1076] padding_bytes 1536
06-11 22:00:22.636 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":null}
06-11 22:00:22.658 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:22.753 D/rtk_heartbeat(  349): heartbeat_timed_out: heartbeatCmdCount = 5232, expected nextSeqNum = 5232
06-11 22:00:22.754 D/rtk_heartbeat(  349): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 5232,should SeqNum=5232, status = 0
06-11 22:00:22.758 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:22.858 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:22.873 D/ltts_ip_emm(  397): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-11 22:00:22.913 W/APM::AudioPolicyEngine(  387): getDevicesForStrategy() unknown strategy: -1
06-11 22:00:22.915 I/system_server(  633): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:22.936 D/JioLauncher( 1773): overlay status check for wifi and bt remote false false
06-11 22:00:22.941 D/Match code1( 1439): 2
06-11 22:00:22.941 D/JIO_TR069-( 1439): Predefined List [com.jio.stb.catv, com.rjil.jiostbsetting, com.iwedia.ui.rjio.launcher.reliance, com.jio.stb.hotellauncher, com.jio.media.oberoi, com.jio.ott]
06-11 22:00:22.943 D/JIO_TR069-( 1439): Caller Package com.iwedia.ui.rjio.launcher.reliance
06-11 22:00:22.943 D/JIO_TR069-( 1439): White Listed Apps []
06-11 22:00:22.943 D/JIO_TR069-( 1439): Final White Listed Apps [com.jio.stb.catv, com.rjil.jiostbsetting, com.iwedia.ui.rjio.launcher.reliance, com.jio.stb.hotellauncher, com.jio.media.oberoi, com.jio.ott, ]
06-11 22:00:22.950 D/JioLauncher( 1773): network-type-------NonJioNetwork
06-11 22:00:22.953 D/JioLauncher( 1773): live-tv-previousIp-[/fe80::1%wlan0, /192.168.1.1]-newHost-[/fe80::1%wlan0, /192.168.1.1]
06-11 22:00:22.958 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.001 I/.startv.hotsta(31490): Background concurrent copying GC freed 81041(4240KB) AllocSpace objects, 25(644KB) LOS objects, 49% free, 12MB/25MB, paused 123us total 179.938ms
06-11 22:00:23.059 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.062 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 27
06-11 22:00:23.159 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.359 I/chatty  (  397): uid=0(root) DK-SiCntrl identical 2 lines
06-11 22:00:23.459 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.466 D/JioStbInactivityTimer(  926): Timer: count 839 warningTimeout:10680 timeout:10800
06-11 22:00:23.466 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:23.520 I/JTCLOG  ( 3612): JtcForegroundService ->RegisterApp()
06-11 22:00:23.520 I/JTCLOG  ( 3612): JuicePresenter -> registerApp
06-11 22:00:23.520 I/JTCLOG  ( 3612): InitState -> Register
06-11 22:00:23.520 I/JTCLOG  ( 3612): InitState -> Juice Sys NOT Started so do both Start and Registration
06-11 22:00:23.521 I/JTCLOG  ( 3612): JuiceModel -> Registering ...........
06-11 22:00:23.522 E/JTCLOG  ( 3612): networkConnectionType = WIFI
06-11 22:00:23.524 I/JTCLOG  ( 3612): JuiceModel -> SelfIp of type 2  = 2401:4900:1c16:396:bb79:e9b4:ce56:d79f
06-11 22:00:23.524 E/JTCLOG  ( 3612): MacUniqueID: 23:fd:db:f3:4d:33
06-11 22:00:23.524 I/JTCLOG  ( 3612): JuiceModel -> discover IDU services
06-11 22:00:23.525 I/WifiService(  633): acquireMulticastLock uid=10083
06-11 22:00:23.559 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.563 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 28
06-11 22:00:23.579 I/ThermalService(  969): CPU temperatures: [62.700005]
06-11 22:00:23.660 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.727 W/[ 5254.876683@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1778
06-11 22:00:23.754 D/rtk_heartbeat(  349): heartbeat_timed_out: heartbeatCmdCount = 5233, expected nextSeqNum = 5233
06-11 22:00:23.757 W/[ 5254.906032@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1787
06-11 22:00:23.756 D/rtk_heartbeat(  349): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 5233,should SeqNum=5233, status = 0
06-11 22:00:23.760 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.882 F/linker  (31675): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-11 22:00:23.860 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.932 I/system_server(  633): Background young concurrent copying GC freed 213132(10MB) AllocSpace objects, 16(448KB) LOS objects, 47% free, 12MB/24MB, paused 184us total 106.211ms
06-11 22:00:23.942 V/DigitalSignage(  633): Package Name: null
06-11 22:00:23.942 V/DigitalSignage(  633): Left: 0
06-11 22:00:23.942 V/DigitalSignage(  633): Right: 0
06-11 22:00:23.942 V/DigitalSignage(  633): Top: 0
06-11 22:00:23.942 V/DigitalSignage(  633): Bottom: 0
06-11 22:00:23.942 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 22:00:23.950 I/.startv.hotsta(31490): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:23.953 I/e.swalekh.abct( 1359): oneway function results will be dropped but finished with status OK and parcel size 4
06-11 22:00:23.960 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:23.970 D/JioSTBMRServer-SERVICE( 3589): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-11 22:00:23.970 D/JioSTBMRServer-SERVICE( 3589): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-11 22:00:23.975 V/DigitalSignage(  633): Package Name: null
06-11 22:00:23.975 V/DigitalSignage(  633): Left: 0
06-11 22:00:23.975 V/DigitalSignage(  633): Right: 0
06-11 22:00:23.975 V/DigitalSignage(  633): Top: 0
06-11 22:00:23.976 V/DigitalSignage(  633): Bottom: 0
06-11 22:00:23.976 D/DigitalSignage(  633): else - Package Name :: null left : 0 right :: 0 top :: 0 bottom :: 0 dfu-right :: 1920 dfu-bottom :: 1080
06-11 22:00:23.989 D/PackageManager(  633): Instant App installer not found with android.intent.action.INSTALL_INSTANT_APP_PACKAGE
06-11 22:00:23.990 D/PackageManager(  633): Clear ephemeral installer activity
06-11 22:00:23.990 D/JioSTBMRServer-SERVICE( 3589): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-11 22:00:23.990 D/JioSTBMRServer-SERVICE( 3589): #broadcast IP:192.168.1.255
06-11 22:00:24.012 D/memtrack_aml(  363): sysfs path
06-11 22:00:24.060 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.063 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 29
06-11 22:00:24.160 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.361 I/chatty  (  397): uid=0(root) DK-SiCntrl identical 2 lines
06-11 22:00:24.461 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.467 D/JioStbInactivityTimer(  926): Timer: count 840 warningTimeout:10680 timeout:10800
06-11 22:00:24.467 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:24.500 I/.startv.hotsta(31490): NativeAlloc concurrent copying GC freed 103497(6368KB) AllocSpace objects, 56(1328KB) LOS objects, 49% free, 15MB/30MB, paused 214us total 264.210ms
06-11 22:00:24.536 E/WifiVendorHal(  633): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-11 22:00:24.561 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.563 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 30
06-11 22:00:24.661 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.685 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element
06-11 22:00:24.686 I/appium  (31426): FindElement command
06-11 22:00:24.689 I/appium  (31426): method: 'xpath', selector: '//android.widget.TextView[@resource-id='in.startv.hotstar:id/title']'
06-11 22:00:24.690 I/appium  (31426): Waiting up to 10000ms for the device to idle
06-11 22:00:24.754 D/rtk_heartbeat(  349): heartbeat_timed_out: heartbeatCmdCount = 5234, expected nextSeqNum = 5234
06-11 22:00:24.756 D/rtk_heartbeat(  349): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 5234,should SeqNum=5234, status = 0
06-11 22:00:24.762 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.862 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:24.873 D/ltts_ip_emm(  397): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-11 22:00:24.962 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.029 I/AppsFilter(  633): interaction: PackageSetting{d0429bc io.appium.uiautomator2.server.test/10095} -> PackageSetting{860805a in.startv.hotstar/10072} BLOCKED
06-11 22:00:25.029 I/AppsFilter(  633): interaction: PackageSetting{ca44c9a com.omni.simplesetup/10026} -> PackageSetting{860805a in.startv.hotstar/10072} BLOCKED
06-11 22:00:25.029 I/AppsFilter(  633): interaction: PackageSetting{a67b9cb io.appium.settings/10094} -> PackageSetting{860805a in.startv.hotstar/10072} BLOCKED
06-11 22:00:25.035 I/RoleManagerService(  633): Granting default roles...
06-11 22:00:25.042 I/InputReader(  633): Reconfiguring input devices, changes=KEYBOARD_LAYOUTS | 
06-11 22:00:25.043 D/JioLauncher( 1773): package-receiver: android.intent.action.PACKAGE_CHANGED
06-11 22:00:25.043 V/AvrcpMediaPlayerList(  764): mPackageChangedBroadcastReceiver: action: android.intent.action.PACKAGE_CHANGED
06-11 22:00:25.043 D/AvrcpMediaPlayerList(  764): Name of package changed: in.startv.hotstar
06-11 22:00:25.062 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.063 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 31
06-11 22:00:25.072 I/PermissionControllerServiceImpl( 2797): Updating user sensitive for uid 10072
06-11 22:00:25.074 W/Role    ( 2797): Cannot get ApplicationInfo for default holder: com.android.messaging
06-11 22:00:25.162 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.187 I/appium  (31426): The following attributes will be included to the page source: [resource-id]
06-11 22:00:25.263 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.272 W/Searchables(  633): No global search activity found
06-11 22:00:25.298 D/DefaultRenderersFactory(31490): Building video renderers, extensionRendererMode 0
06-11 22:00:25.311 I/ExoPlayerImpl(31490): Init 6e92560 [ExoPlayerLib/2.16.1] [MSTB, JMSB200A, Jio, 30]
06-11 22:00:25.336 I/MediaFocusControl(  633): requestAudioFocus() from uid/pid 10072/31490 clientId=android.media.AudioManager@5393ddbg2.b$a@c9a4078 callingPack=in.startv.hotstar req=1 flags=0x0 sdk=34
06-11 22:00:25.337 I/MediaFocusControl(  633): notifyAudioFocusGain. in.startv.hotstar
06-11 22:00:25.338 D/CustomBootReceiver( 1856): onReceive, Receive broadcast message, com.jio.stb.AUDIO_FOCUS_GAIN
06-11 22:00:25.338 D/CustomBootReceiver( 1856): Recvd broadcast; Audio Focus change from package : in.startv.hotstar
06-11 22:00:25.339 D/AppOptimizerAudioFocusReceiver( 1722): onReceive, Receive broadcast message, com.jio.stb.AUDIO_FOCUS_GAIN
06-11 22:00:25.339 D/AppOptimizerAudioFocusReceiver( 1722): Recvd broadcast; Current Audio Focus=in.startv.hotstar
06-11 22:00:25.339 D/AppOptimizerAudioFocusReceiver( 1722): calling removeApp method
06-11 22:00:25.346 I/DrmUtils(31490): found android.hardware.drm@1.0::IDrmFactory clearkey
06-11 22:00:25.349 I/DrmUtils(31490): found android.hardware.drm@1.0::IDrmFactory verimatrix
06-11 22:00:25.357 I/DrmUtils(31490): found android.hardware.drm@1.0::IDrmFactory widevine
06-11 22:00:25.360 I/DrmUtils(31490): found android.hardware.drm@1.0::IDrmFactory youtube
06-11 22:00:25.362 I/DrmUtils(31490): found android.hardware.drm@1.1::IDrmFactory clearkey
06-11 22:00:25.363 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.365 I/DrmUtils(31490): found android.hardware.drm@1.1::IDrmFactory verimatrix
06-11 22:00:25.367 I/DrmUtils(31490): found android.hardware.drm@1.1::IDrmFactory widevine
06-11 22:00:25.369 I/DrmUtils(31490): found android.hardware.drm@1.1::IDrmFactory youtube
06-11 22:00:25.373 I/DrmUtils(31490): found android.hardware.drm@1.2::IDrmFactory clearkey
06-11 22:00:25.374 I/DrmUtils(31490): found android.hardware.drm@1.2::IDrmFactory verimatrix
06-11 22:00:25.375 I/DrmUtils(31490): found android.hardware.drm@1.2::IDrmFactory widevine
06-11 22:00:25.377 I/DrmUtils(31490): found android.hardware.drm@1.2::IDrmFactory youtube
06-11 22:00:25.379 I/DrmUtils(31490): found android.hardware.drm@1.3::IDrmFactory clearkey
06-11 22:00:25.380 I/DrmUtils(31490): found android.hardware.drm@1.3::IDrmFactory verimatrix
06-11 22:00:25.381 I/DrmUtils(31490): found android.hardware.drm@1.3::IDrmFactory widevine
06-11 22:00:25.383 I/DrmUtils(31490): found android.hardware.drm@1.3::IDrmFactory youtube
06-11 22:00:25.383 W/android.hardware.drm@1.3-service.youtube(  355): isCryptoSchemeSupported, false
06-11 22:00:25.383 I/WVCdm   (  354): [app][in.startv.hotstar] calling virtual Return<void> wvdrm::hardware::drm::V1_3::widevine::WVDrmFactory::createPlugin(const hidl_array<uint8_t, 16> &, const android::hardware::hidl_string &, android::hardware::drm::V1_3::IDrmFactory::createPlugin_cb)
06-11 22:00:25.463 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.467 D/JioStbInactivityTimer(  926): Timer: count 841 warningTimeout:10680 timeout:10800
06-11 22:00:25.468 D/JioStbInactivityTimer(  926): isUserActive: Curr:4414283 Prev:4414283
06-11 22:00:25.523 I/appium  (31426): Took 0ms to retrieve 1 matches for '//android.widget.TextView[@resource-id='in.startv.hotstar:id/title']' XPath2 query
06-11 22:00:25.530 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":{"ELEMENT":"00000000-0000-0058-ffff-ffff000000aa","element-6066-11e4-a52e-4f735466cecf":"00000000-0000-0058-ffff-ffff000000aa"}}
06-11 22:00:25.560 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff000000aa/attribute/displayed
06-11 22:00:25.561 I/appium  (31426): GetElementAttribute command
06-11 22:00:25.563 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.563 D/dvb_iptv(  397): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 32
06-11 22:00:25.571 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:25.595 I/ThermalService(  969): CPU temperatures: [62.500004]
06-11 22:00:25.599 I/appium  (31426): channel read: GET /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/element/00000000-0000-0058-ffff-ffff000000aa/attribute/displayed
06-11 22:00:25.600 I/appium  (31426): GetElementAttribute command
06-11 22:00:25.609 I/appium  (31426): AppiumResponse: {"sessionId":"e8c3352c-3a33-4359-888a-8c13554ec0d0","value":"true"}
06-11 22:00:25.642 I/appium  (31426): channel read: POST /session/e8c3352c-3a33-4359-888a-8c13554ec0d0/appium/device/press_keycode
06-11 22:00:25.644 I/appium  (31426): PressKeyCode command
06-11 22:00:25.644 I/appium  (31426): Calling PressKeyCode... 
06-11 22:00:25.650 D/UiDevice(31426): Pressing keycodes [4] with modifier 0.
06-11 22:00:25.663 D/stbdpc  (  397): STB_DPGetNumPaths[570]: num_paths: 1
06-11 22:00:25.668 D/InputDispatcher(  633): injectInputEvent - eventType=1, injectorPid=31407, injectorUid=0, syncMode=2, timeout=30000, policyFlags=0x08000000
06-11 22:00:25.668 D/WindowManager(  633): interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000000
06-11 22:00:25.668 D/WindowManager(  633): CloudPC is in NOT in foreground
06-11 22:00:25.669 D/WindowManager(  633): isKeyNeedsToPassToJioCloudPC :: NO
06-11 22:00:25.669 I/android.hardware.power-service.libperfmgr(  366): Power setBoost: INTERACTION duration: 0
06-11 22:00:25.670 I/libperfmgr(  366): Do Powerhint: INTERACTION
06-11 22:00:25.670 D/WindowManager(  633): interceptKeyTi keyCode=4 down=true repeatCount=0 keyguardOn=false canceled=false
06-11 22:00:25.670 D/WindowManager(  633): CloudPC is in NOT in foreground
06-11 22:00:25.670 I/android.hardware.power-service.libperfmgr(  366): Power setBoost: INTERACTION duration: 0
06-11 22:00:25.670 D/WindowManager(  633): isKeyNeedsToPassToJioCloudPC :: NO
06-11 22:00:25.670 I/libperfmgr(  366): Do Powerhint: INTERACTION
06-11 22:00:25.670 D/GlobalKeyManager(  633): KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x0, repeatCount=0, eventTime=5256803, downTime=5256803, deviceId=-1, source=0x101, displayId=-1 }
06-11 22:00:25.670 D/InputDispatcher(  633): Setting input event injection result to 0.  injectorPid=31407, injectorUid=0
06-11 22:00:25.670 D/InputDispatcher(  633): injectInputEvent - Waiting for 1 pending foreground dispatches.
06-11 22:00:25.671 D/InputDispatcher(  633): injectInputEvent - Finished with result 0. injectorPid=31407, injectorUid=0
06-11 22:00:25.673 D/InputDispatcher(  633): injectInputEvent - eventType=1, injectorPid=31407, injectorUid=0, syncMode=2, timeout=30000, policyFlags=0x08000000
06-11 22:00:25.673 D/WindowManager(  633): interceptKeyTq keycode=4 interactive=true keyguardActive=false policyFlags=2b000000
