--------- beginning of main
06-12 23:20:28.576 W/ServerBootstrap(21098): Unknown channel option 'SO_KEEPALIVE' for channel '[id: 0x5c9caeec]'
06-12 23:20:28.578 W/ServerBootstrap(21098): Unknown channel option 'TCP_NODELAY' for channel '[id: 0x5c9caeec]'
06-12 23:20:28.580 I/chatty  (  403): uid=0(root) DK-SiCntrl expire 202 lines
--------- beginning of kernel
06-12 23:20:30.011 W/[ 3397.131357@1]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1863
06-12 23:20:30.539 D/[ 3397.654446@2]  logd(    0): logdr: UID=0 GID=0 PID=21191 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 23:20:30.547 D/[ 3397.666533@2]  logd(    0): Skipping 4294967295 entries from slow reader, pid 21191, from LogBuffer::kickMe()
--------- beginning of system
06-12 23:20:30.946 I/ActivityTaskManager(  637): START u0 {flg=0x10000000 cmp=in.startv.hotstar/com.hotstar.MainActivity} from uid 0
06-12 23:29:59.166 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.166 W/System.err(23915): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.166 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.166 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.166 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.166 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.166 W/System.err(23915): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.166 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.166 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.166 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.167 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.167 W/System.err(23915): 	at android.widget.LinearLayout.setChildFrame(LinearLayout.java:1829)
06-12 23:29:59.168 W/System.err(23915): 	at android.widget.LinearLayout.layoutVertical(LinearLayout.java:1673)
06-12 23:29:59.168 W/System.err(23915): 	at android.widget.LinearLayout.onLayout(LinearLayout.java:1582)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.168 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.168 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.168 W/System.err(23915): 	at com.android.internal.policy.DecorView.onLayout(DecorView.java:784)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.ViewRootImpl.performLayout(ViewRootImpl.java:3475)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:2943)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1948)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:8177)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:972)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.Choreographer.doCallbacks(Choreographer.java:796)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.Choreographer.doFrame(Choreographer.java:731)
06-12 23:29:59.168 W/System.err(23915): 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:957)
06-12 23:29:59.168 W/System.err(23915): 	at android.os.Handler.handleCallback(Handler.java:938)
06-12 23:29:59.168 W/System.err(23915): 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-12 23:29:59.168 W/System.err(23915): 	at android.os.Looper.loop(Looper.java:223)
06-12 23:29:59.168 W/System.err(23915): 	at android.app.ActivityThread.main(ActivityThread.java:7664)
06-12 23:29:59.168 W/System.err(23915): 	at java.lang.reflect.Method.invoke(Native Method)
06-12 23:29:59.168 W/System.err(23915): 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
06-12 23:29:59.168 W/System.err(23915): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:952)
06-12 23:29:59.175 W/System.err(23915): java.lang.IllegalArgumentException: width and height must be > 0
06-12 23:29:59.175 W/System.err(23915): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1113)
06-12 23:29:59.175 W/System.err(23915): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1080)
06-12 23:29:59.175 W/System.err(23915): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:1030)
06-12 23:29:59.175 W/System.err(23915): 	at android.graphics.Bitmap.createBitmap(Bitmap.java:991)
06-12 23:29:59.175 W/System.err(23915): 	at com.hotstar.feature.login.profile.customview.CircleImageView.c(SourceFile:46)
06-12 23:29:59.175 W/System.err(23915): 	at com.hotstar.feature.login.profile.customview.CircleImageView.setImageDrawable(SourceFile:4)
06-12 23:29:59.175 W/System.err(23915): 	at coil.target.ImageViewTarget.f(SourceFile:3)
06-12 23:29:59.176 W/System.err(23915): 	at coil.target.GenericViewTarget.h(SourceFile:19)
06-12 23:29:59.176 W/System.err(23915): 	at coil.target.GenericViewTarget.c(SourceFile:1)
06-12 23:29:59.176 W/System.err(23915): 	at coil.RealImageLoader.c(SourceFile:255)
06-12 23:29:59.176 W/System.err(23915): 	at coil.RealImageLoader$enqueue$job$1.invokeSuspend(SourceFile:32)
06-12 23:29:59.176 W/System.err(23915): 	at kotlin.coroutines.jvm.internal.BaseContinuationImpl.resumeWith(SourceFile:9)
06-12 23:29:59.176 W/System.err(23915): 	at Yg.i.a(SourceFile:129)
06-12 23:29:59.176 W/System.err(23915): 	at S3.A.s(SourceFile:11)
06-12 23:29:59.243 W/[ 3966.361345@2]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 466
06-12 23:29:59.176 W/System.err(23915): 	at kotlinx.coroutines.a.p0(SourceFile:81)
06-12 23:29:59.176 W/System.err(23915): 	at kotlinx.coroutines.d.a(SourceFile:18)
06-12 23:29:59.176 W/System.err(23915): 	at coil.RealImageLoader.b(SourceFile:10)
06-12 23:29:59.176 W/System.err(23915): 	at coil.request.ViewTargetRequestManager.onViewAttachedToWindow(SourceFile:13)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.View.dispatchAttachedToWindow(View.java:20490)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3496)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.dispatchAttachedToWindow(ViewGroup.java:3496)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.addViewInner(ViewGroup.java:5278)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.addView(ViewGroup.java:5064)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.addView(ViewGroup.java:5004)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.recyclerview.widget.e.a(SourceFile:26)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.recyclerview.widget.RecyclerView$l.m(SourceFile:243)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.recyclerview.widget.RecyclerView$l.l(SourceFile:3)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.leanback.widget.GridLayoutManager$b.b(SourceFile:42)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.leanback.widget.S.b(SourceFile:58)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.leanback.widget.GridLayoutManager.a1(SourceFile:26)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.leanback.widget.GridLayoutManager.v0(SourceFile:1188)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.recyclerview.widget.RecyclerView.r(SourceFile:74)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.recyclerview.widget.RecyclerView.p(SourceFile:72)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.recyclerview.widget.RecyclerView.onLayout(SourceFile:8)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.176 W/System.err(23915): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.176 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.176 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.176 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.176 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.176 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.177 W/System.err(23915): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.177 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.177 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.178 W/System.err(23915): 	at androidx.constraintlayout.widget.ConstraintLayout.onLayout(SourceFile:67)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.LinearLayout.setChildFrame(LinearLayout.java:1829)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.LinearLayout.layoutVertical(LinearLayout.java:1673)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.LinearLayout.onLayout(LinearLayout.java:1582)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.FrameLayout.layoutChildren(FrameLayout.java:332)
06-12 23:29:59.178 W/System.err(23915): 	at android.widget.FrameLayout.onLayout(FrameLayout.java:270)
06-12 23:29:59.178 W/System.err(23915): 	at com.android.internal.policy.DecorView.onLayout(DecorView.java:784)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.View.layout(View.java:22844)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewGroup.layout(ViewGroup.java:6389)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewRootImpl.performLayout(ViewRootImpl.java:3475)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewRootImpl.performTraversals(ViewRootImpl.java:2943)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewRootImpl.doTraversal(ViewRootImpl.java:1948)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.ViewRootImpl$TraversalRunnable.run(ViewRootImpl.java:8177)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.Choreographer$CallbackRecord.run(Choreographer.java:972)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.Choreographer.doCallbacks(Choreographer.java:796)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.Choreographer.doFrame(Choreographer.java:731)
06-12 23:29:59.178 W/System.err(23915): 	at android.view.Choreographer$FrameDisplayEventReceiver.run(Choreographer.java:957)
06-12 23:29:59.178 W/System.err(23915): 	at android.os.Handler.handleCallback(Handler.java:938)
06-12 23:29:59.178 W/System.err(23915): 	at android.os.Handler.dispatchMessage(Handler.java:99)
06-12 23:29:59.178 W/System.err(23915): 	at android.os.Looper.loop(Looper.java:223)
06-12 23:29:59.178 W/System.err(23915): 	at android.app.ActivityThread.main(ActivityThread.java:7664)
06-12 23:29:59.178 W/System.err(23915): 	at java.lang.reflect.Method.invoke(Native Method)
06-12 23:29:59.178 W/System.err(23915): 	at com.android.internal.os.RuntimeInit$MethodAndArgsCaller.run(RuntimeInit.java:592)
06-12 23:29:59.178 W/System.err(23915): 	at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:952)
06-12 23:29:59.181 W/View    (23915): requestLayout() improperly called by com.hotstar.feature.login.profile.customview.CircleImageView{eacc486 VFED..C.. ..S...ID 14,14-178,178 #7f0b02d8 app:id/iv_profile} during layout: running second layout pass
06-12 23:29:59.182 W/View    (23915): requestLayout() improperly called by com.hotstar.core.commonui.molecules.HSTextView{a08fba4 V.ED..... ..S...ID 59,216-134,268 #7f0b04c0 app:id/profile_name} during layout: running second layout pass
06-12 23:29:59.182 W/View    (23915): requestLayout() improperly called by androidx.constraintlayout.widget.ConstraintLayout{2867a37 V.E...... ..S...ID 0,0-192,192 #7f0b02da app:id/iv_profile_view} during layout: running second layout pass
06-12 23:29:59.257 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:29:59.356 E/WifiVendorHal(  637): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-12 23:29:59.357 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:29:59.419 I/lowmemorykiller(  231): medium memory pressure event is triggered for new strategy
06-12 23:29:59.419 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reasons available are PRESSURE_AFTER_KILL, NOT_RESPONDING, LOW_SWAP_AND_THRASHING, LOW_MEM_AND_SWAP, LOW_MEM_AND_THRASHING, DIRECT_RECL_AND_THRASHING
06-12 23:29:59.419 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reason received= -1
06-12 23:29:59.457 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 23:29:59.519 I/lowmemorykiller(  231): medium memory pressure event is triggered for new strategy
06-12 23:29:59.520 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reasons available are PRESSURE_AFTER_KILL, NOT_RESPONDING, LOW_SWAP_AND_THRASHING, LOW_MEM_AND_SWAP, LOW_MEM_AND_THRASHING, DIRECT_RECL_AND_THRASHING
06-12 23:29:59.520 D/lowmemorykiller(  231): LMKD mp_event_psi kill_reason received= -1
06-12 23:29:59.528 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 8
