--------- beginning of kernel
06-12 11:11:27.829 W/[ 4077.418805@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 14
06-12 11:11:28.690 D/[ 4078.276862@3]  logd(    0): logdr: UID=0 GID=0 PID=23330 b tail=0 logMask=99 pid=0 start=0ns timeout=0ns
06-12 11:11:28.690 D/[ 4078.278456@2]  logd(    0): Skipping 4294967295 entries from slow reader, pid 23330, from LogBuffer::kickMe()
--------- beginning of system
06-12 11:11:28.858 I/ActivityTaskManager(  628): START u0 {flg=0x10000000 cmp=in.startv.hotstar/com.hotstar.MainActivity} from uid 0
06-12 11:17:45.935 D/BufferPoolAccessor2.0(24974): bufferpool2 0xb4ba3ad8 : 4(32768 size) total buffers - 4(32768 size) used buffers - 1/6 (recycle/alloc) - 5/975 (fetch/transfer)
06-12 11:17:45.938 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 56
06-12 11:17:46.010 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.311 I/chatty  (  403): uid=0(root) DK-SiCntrl identical 3 lines
06-12 11:17:46.411 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.438 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 57
06-12 11:17:46.495 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[566,566], OUT[502,498,498] DEC[0->0] => DEVICE[0+3/3->0+4/12] => CLIENT[7]\n"
06-12 11:17:46.511 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.521 D/BufferPoolAccessor2.0(  476): bufferpool2 0xf00c8f58 : 5(20480 size) total buffers - 1(4096 size) used buffers - 994/999 (recycle/alloc) - 7/998 (fetch/transfer)
06-12 11:17:46.611 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.627 I/.startv.hotsta(24974): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 11:17:46.630 I/e.swalekh.abct( 1345): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 11:17:46.638 D/JioSTBMRServer-SERVICE( 3360): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 11:17:46.638 D/JioSTBMRServer-SERVICE( 3360): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-12 11:17:46.643 D/JioSTBMRServer-SERVICE( 3360): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 11:17:46.643 D/JioSTBMRServer-SERVICE( 3360): #broadcast IP:192.168.1.255
06-12 11:17:46.661 D/CCodecBuffers(24974): [c2.android.aac.decoder#204:1D-Input.Impl[N]] codec released a buffer owned by client (index 0)
06-12 11:17:46.711 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.812 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.832 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 4435, expected nextSeqNum = 4435
06-12 11:17:46.833 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 4435,should SeqNum=4435, status = 0
06-12 11:17:46.850 D/JioStbInactivityTimer(  928): Timer: count 79 warningTimeout:10680 timeout:10800
06-12 11:17:46.850 D/JioStbInactivityTimer(  928): isUserActive: Curr:4376284 Prev:4376284
06-12 11:17:46.912 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:46.939 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 58
06-12 11:17:47.012 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.112 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.162 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[582,582], OUT[518,514,514] DEC[1->0] => DEVICE[0+3/3->0+4/12] => CLIENT[7]\n"
06-12 11:17:47.212 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.313 I/chatty  (  403): uid=0(root) DK-SiCntrl identical 1 line
06-12 11:17:47.413 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.438 I/ThermalService(  975): CPU temperatures: [61.000004]
06-12 11:17:47.439 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 59
06-12 11:17:47.513 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.530 D/ltts_ip_emm(  403): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 11:17:47.613 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.713 I/chatty  (  403): uid=0(root) DK-SiCntrl identical 1 line
06-12 11:17:47.814 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.820 E/WifiVendorHal(  628): getWifiLinkLayerStats_1_3_Internal(l.973) failed {.code = ERROR_UNKNOWN, .description = unknown error}
06-12 11:17:47.832 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 4436, expected nextSeqNum = 4436
06-12 11:17:47.833 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 4436,should SeqNum=4436, status = 0
06-12 11:17:47.845 W/[ 4457.436659@0]  RTW(    0): fill_default_txdesc(wlan0): SP Packet(0x0806) rate=0x4 SeqNum = 1231
06-12 11:17:47.851 D/JioStbInactivityTimer(  928): Timer: count 80 warningTimeout:10680 timeout:10800
06-12 11:17:47.851 D/JioStbInactivityTimer(  928): isUserActive: Curr:4376284 Prev:4376284
06-12 11:17:47.912 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[599,599], OUT[536,531,531] DEC[2->0] => DEVICE[1+2/3->0+5/12] => CLIENT[6]\n"
06-12 11:17:47.914 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:47.939 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 60
06-12 11:17:47.939 D/stbresmgr(  403): STB_RESNumTuners[315]: num_tuners: 3
06-12 11:17:47.939 E/dvb_iptv(  403): IPTV_GetDvbIpPacketDetails[684]: No valid ECM iptv_handle
06-12 11:17:47.939 D/dvb_iptv(  403): IPTV_GetDvbIpPacketDetails[688]: EMM Pkt stat received_packets:0 lost_packets:0 recov_packets:0 
06-12 11:17:47.939 D/dvb_iptv(  403): getPktDetailOnRetry[710]: Failed to fetch packet details
06-12 11:17:47.939 D/dvb_iptv(  403): ReadEmmNetworkTask[1582]: signal emm restart thread
06-12 11:17:47.939 D/dvb_iptv(  403): IPTV_Emm_Stop[2245]: IPTV_Emm_Stop called
06-12 11:17:47.939 D/ltts_ip_emm(  403): CloseEmmCasSession[446]: EMM CAS CloseSession CASSession ID:f332fc00
06-12 11:17:47.939 I/Aml_MP  (  403): AmlVMXIptvCas_V2 dtor AmlVMXIptvCas_V2
06-12 11:17:47.939 I/Aml_MP  (  403): AmCasLibWrapper [~AmCasLibWrapper:47] 
06-12 11:17:47.939 D/am_cas_api(  403): [releaseAmCas/294]
06-12 11:17:47.939 V/AVPIPTV (  403): [0] ~AmCasIPTVSC2 at # 707, class_instance_index=0
06-12 11:17:47.939 I/Aml_MP  (  403): AmCasLibWrapper delete mCasObj
06-12 11:17:47.939 I/Aml_MP  (  403): AmlCasBase [~AmlCasBase:89] 
06-12 11:17:47.939 D/ltts_ip_emm(  403): CloseEmmCasSession[450]: Aml_MP_CAS_CloseSession_Emm | ret_Aml: 0
06-12 11:17:48.014 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.314 I/chatty  (  403): uid=0(root) DK-SiCntrl identical 3 lines
06-12 11:17:48.415 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.439 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 1
06-12 11:17:48.440 D/stbhwnet(  403): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 11:17:48.440 D/stbhwnet(  403): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.440 D/stbhwnet(  403): STB_NWDropMembership[1353]: src url SSM enabled
06-12 11:17:48.441 D/stbhwnet(  403): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 11:17:48.441 D/stbhwnet(  403): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 11:17:48.441 D/stbhwnet(  403): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 11:17:48.441 D/stbhwnet(  403): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 11:17:48.441 D/stbhwnet(  403): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.441 D/stbhwnet(  403): STB_NWDropMembership[1353]: src url SSM enabled
06-12 11:17:48.443 D/stbhwnet(  403): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 11:17:48.443 D/stbhwnet(  403): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 11:17:48.443 D/stbhwnet(  403): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 11:17:48.443 D/stbhwnet(  403): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 11:17:48.443 D/stbhwnet(  403): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.443 D/stbhwnet(  403): STB_NWDropMembership[1353]: src url SSM enabled
06-12 11:17:48.444 D/stbhwnet(  403): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 11:17:48.444 D/stbhwnet(  403): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 11:17:48.444 D/stbhwnet(  403): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 11:17:48.444 D/stbhwnet(  403): STB_NWDropMembership[1331]: using IPV6 protocol in dropmembership
06-12 11:17:48.444 D/stbhwnet(  403): STB_NWDropMembership[1335]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.444 D/stbhwnet(  403): STB_NWDropMembership[1353]: src url SSM enabled
06-12 11:17:48.445 D/stbhwnet(  403): get_any_multicast_interface[1061]: Found g_nw_interface wlan0, ifindex 8
06-12 11:17:48.446 D/stbhwnet(  403): STB_NWDropMembership[1376]: sockopt_ret: 92 | Protocol not available
06-12 11:17:48.446 D/stbhwnet(  403): STB_NWDropMembership[1377]: Adding source multicast group error
06-12 11:17:48.446 E/DvbiInterface(  403): StopStartcurrentemmsession[1192]: sucessfully stop the emm session
06-12 11:17:48.515 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.615 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.627 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[616,616], OUT[553,548,548] DEC[3->0] => DEVICE[1+2/3->0+5/12] => CLIENT[6]\n"
06-12 11:17:48.673 I/.startv.hotsta(24974): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 11:17:48.676 I/e.swalekh.abct( 1345): oneway function results will be dropped but finished with status OK and parcel size 4
06-12 11:17:48.688 D/JioSTBMRServer-SERVICE( 3360): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 11:17:48.688 D/JioSTBMRServer-SERVICE( 3360): #beacon:RKISBFJ60000097:0:false:0:1:SV=181024 , 192.168.1.255
06-12 11:17:48.691 D/JioSTBMRServer-SERVICE( 3360): InetSocketAddress(InetAddress.getByName(inetAddress.hostAddress)-/192.168.1.255
06-12 11:17:48.691 D/JioSTBMRServer-SERVICE( 3360): #broadcast IP:192.168.1.255
06-12 11:17:48.715 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.815 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.832 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 4437, expected nextSeqNum = 4437
06-12 11:17:48.833 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 4437,should SeqNum=4437, status = 0
06-12 11:17:48.850 D/JioStbInactivityTimer(  928): Timer: count 81 warningTimeout:10680 timeout:10800
06-12 11:17:48.850 D/JioStbInactivityTimer(  928): isUserActive: Curr:4376284 Prev:4376284
06-12 11:17:48.916 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:48.946 D/DvbiInterface(  403): startEmmSession[1104]: primary_address: "rtp://10.70.220.50@232.24.3.241:5001"
06-12 11:17:48.946 D/DvbiInterface(  403): startEmmSession[1114]: secondary_address: ""
06-12 11:17:48.946 I/DvbiInterface(  403): startEmmSession[1136]: IPTV_EMM_Open | [args] URI: "rtp://10.70.220.50@232.24.3.241", port: 5001, fec: 2
06-12 11:17:48.946 D/dvb_iptv(  403): IPTV_Emm_Open[2003]: URL=rtp://10.70.220.50@232.24.3.241, port=5001 fec_layer=2 port1=0, port2=0
06-12 11:17:48.946 D/dvb_iptv(  403): ParseUrl[1748]: before parse | url: "10.70.220.50@232.24.3.241", src_addr: "", mc_addr: ""
06-12 11:17:48.946 D/dvb_iptv(  403): ParseUrl[1811]: after parse | url: "232.24.3.241", src_addr: "10.70.220.50", mc_addr: "232.24.3.241"
06-12 11:17:48.946 D/dvb_iptv(  403): IPTV_Emm_Open[2032]: Found 2 addresses for 232.24.3.241
06-12 11:17:48.946 D/dvb_iptv(  403): IPTV_Emm_Open[2040]: 0: family=IPv4, type=datagram, protocol=UDP, multicast=yes
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=16) port 5001, done okay
06-12 11:17:48.947 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5001
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 16
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:17:48.947 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=17) port 5002, done okay
06-12 11:17:48.948 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5002
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 17
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=18) port 5003, done okay
06-12 11:17:48.948 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5003
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 18
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:17:48.948 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWBind[914]: Added IPV4 address to bind:232.24.3.241 
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWBind[921]: Binding with address 232.24.3.241
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWBind[928]: Bind (fd=19) port 5005, done okay
06-12 11:17:48.949 D/dvb_iptv(  403): SocketBind[727]: bound socket, port=5005
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1139]: using IPV4 protocol
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1142]: group_address: '232.24.3.241', source_address: '10.70.220.50'
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1156]: src url SSM enabled
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1163]: source addr: 10.70.220.50, group addr: 232.24.3.241, socket: 19
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1164]: setsocket success for source addrs
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1176]: setsockopt IP_MULTICAST_ALL params:
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1177]: mc_all: DISABLE
06-12 11:17:48.949 D/stbhwnet(  403): STB_NWAddMembership[1182]: setsockopt success for all
06-12 11:17:48.949 D/dvb_iptv(  403): IPTV_Emm_Open[2126]: [SockTime] EMM socket open time: 1749707268s 949949us
06-12 11:17:48.950 I/Aml_MP  (  403): AmlCasBase [create:29] cas serviceType: verimatrix IPTV
06-12 11:17:48.950 I/Aml_MP  (  403): AmlCasBase create, iptv vmxcas v2 support
06-12 11:17:48.950 I/Aml_MP  (  403): AmlVMXIptvCas_V2 ctor AmlVMXIptvCas_V2
06-12 11:17:48.950 D/am_cas_api(  403): [createAmCas/77]
06-12 11:17:48.950 E/AVPIPTV (  403): [0] AmCasIPTVSC2 at # 672, class_instance_index=0
06-12 11:17:48.950 D/ltts_ip_emm(  403): openEmmCasSession[437]: IPTV EMM Cas openSession susccess CASSession ID: f332fc00
06-12 11:17:48.950 D/DvbiInterface(  403): StopStartcurrentemmsession[1198]: Successfully started the emm session: 0xf37619c0
06-12 11:17:48.950 D/dvb_iptv(  403): restartEmmSession[1181]: restart Emm monitor task success
06-12 11:17:48.951 D/dvb_iptv(  403): restartEmmSession[1187]: restart Emm monitor task stop and start successful - 1
06-12 11:17:48.951 D/dvb_iptv(  403): restartEmmSession[1172]: waiting for restart emm signal
06-12 11:17:48.983 D/MulticastUtils( 1779): Timeout 5000ms IOException:Poll timed out
06-12 11:17:48.988 D/JioLauncher( 1779): connected-network-status  1 status true time 0 lPreviousIp [/fe80::1%wlan0, /192.168.1.1] isLiveOnTop() false isOneTimeVisisbleStatus false-remoteConnectedTime-0
06-12 11:17:49.016 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.116 I/chatty  (  403): uid=0(root) DK-SiCntrl identical 1 line
06-12 11:17:49.216 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.262 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage()
06-12 11:17:49.264 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage() : Foreground Package=in.startv.hotstar
06-12 11:17:49.264 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage() : Free memory available in MB : 521.61328125
06-12 11:17:49.264 D/JioAppOptimizer( 1718): AppOptimizerService :: handleMessage() : checkAndRemoveBackgroundApps()
06-12 11:17:49.264 D/JioAppOptimizer( 1718): AppOptimizerService :: checkAndRemoveBackgroundApps()
06-12 11:17:49.316 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.370 F/linker  (25386): CANNOT LINK EXECUTABLE "/system/bin/smartcable/smartCableSTBApp": library "libmosquitto.so" not found: needed by main executable
06-12 11:17:49.379 I/VDA     (  475): [0] "ServiceDeviceTask(): buffer counts: IN[635,635], OUT[571,567,567] DEC[4->0] => DEVICE[0+3/3->0+4/12] => CLIENT[7]\n"
06-12 11:17:49.416 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.433 D/JioLauncher( 1779): overlay status check for wifi and bt remote false false
06-12 11:17:49.434 D/Match code1( 1446): 2
06-12 11:17:49.435 D/JIO_TR069-( 1446): Predefined List [com.jio.stb.catv, com.rjil.jiostbsetting, com.iwedia.ui.rjio.launcher.reliance, com.jio.stb.hotellauncher, com.jio.media.oberoi, com.jio.ott]
06-12 11:17:49.437 D/JIO_TR069-( 1446): Caller Package com.iwedia.ui.rjio.launcher.reliance
06-12 11:17:49.437 D/JIO_TR069-( 1446): White Listed Apps []
06-12 11:17:49.437 D/JIO_TR069-( 1446): Final White Listed Apps [com.jio.stb.catv, com.rjil.jiostbsetting, com.iwedia.ui.rjio.launcher.reliance, com.jio.stb.hotellauncher, com.jio.media.oberoi, com.jio.ott, ]
06-12 11:17:49.440 D/JioLauncher( 1779): network-type-------NonJioNetwork
06-12 11:17:49.446 D/JioLauncher( 1779): live-tv-previousIp-[/fe80::1%wlan0, /192.168.1.1]-newHost-[/fe80::1%wlan0, /192.168.1.1]
06-12 11:17:49.450 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 1
06-12 11:17:49.450 D/dvb_iptv(  403): ReadEmmNetworkTask[1598]: [SockTime] EMM packet Reception Stopped!!
06-12 11:17:49.450 D/dvb_iptv(  403): ReadEmmNetworkTask[1601]: [SockTime] EMM packet Rxn stopped: 1749707269s 450885us
06-12 11:17:49.454 I/ThermalService(  975): CPU temperatures: [61.300003]
06-12 11:17:49.517 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.530 D/ltts_ip_emm(  403): LTTS_IP_DMXStartEMM[381]: parse_emm_cat_status failed
06-12 11:17:49.617 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.717 I/chatty  (  403): uid=0(root) DK-SiCntrl identical 1 line
06-12 11:17:49.817 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.832 D/rtk_heartbeat(  351): heartbeat_timed_out: heartbeatCmdCount = 4438, expected nextSeqNum = 4438
06-12 11:17:49.834 D/rtk_heartbeat(  351): rtkbt_heartbeat_cmpl_cback: Current SeqNum = 4438,should SeqNum=4438, status = 0
06-12 11:17:49.850 D/JioStbInactivityTimer(  928): Timer: count 82 warningTimeout:10680 timeout:10800
06-12 11:17:49.850 D/JioStbInactivityTimer(  928): isUserActive: Curr:4376284 Prev:4376284
06-12 11:17:49.917 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:49.951 D/dvb_iptv(  403): ReadEmmNetworkTask[1537]: EMM Select Timeout Occured 2
06-12 11:17:50.018 D/stbdpc  (  403): STB_DPGetNumPaths[570]: num_paths: 1
06-12 11:17:50.060 W/llkd    (  522): type=1400 audit(0.0:5677): avc: denied { ptrace } for scontext=u:r:llkd:s0 tcontext=u:r:kernel:s0 tclass=process permissive=0
06-12 11:17:50.070 W/[ 4459.658056@3]  audit(    0): audit_lost=4714 audit_rate_limit=5 audit_backlog_limit=64
06-12 11:17:50.070 E/[ 4459.658067@3]  audit(    0): rate limit exceeded
06-12 11:17:50.060 I/chatty  (  522): uid=1070(llkd) /system/bin/llkd identical 4 lines
06-12 11:17:50.064 W/llkd    (  522): type=1400 audit(0.0:5682): avc: denied { ptrace } for scontext=u:r:llkd:s0 tcontext=u:r:kernel:s0 tclass=process permissive=0
